OrderLineID,OrderID,DateKey,ProductKey,CustomerKey,RegionKey,ChannelKey,Quantity,UnitPrice,GrossRevenue,DiscountAmount,NetRevenue,UnitCost,Profit,PromoType
62511,247676,20230815,17,15088,1,1,1,97.92,97.92,3.92,94.0,42.25,51.75,Launch Week
62512,247677,20230815,54,2065,1,1,1,142.0,142.0,0.0,142.0,68.99,73.01,None
62513,247678,20230815,81,9092,1,2,1,27.0,27.0,0.81,26.19,12.53,13.66,Loyalty Offer
62514,247679,20230815,26,19226,1,2,1,97.92,97.92,5.88,92.04,41.5,50.54,Launch Week
62515,247680,20230815,97,8899,1,2,1,27.0,27.0,0.81,26.19,11.33,14.86,Loyalty Offer
62516,247681,20230815,61,26988,1,2,1,46.0,46.0,1.38,44.62,22.6,22.02,Loyalty Offer
62517,247681,20230815,96,26988,1,2,1,41.0,41.0,1.23,39.77,17.25,22.52,Loyalty Offer
62518,247682,20230815,92,10485,1,2,1,58.0,58.0,0.0,58.0,24.03,33.97,None
62519,247682,20230815,100,10485,1,2,2,88.0,176.0,0.0,176.0,37.36,101.28,None
62520,247683,20230815,20,9081,2,1,1,95.96,95.96,2.88,93.08,41.73,51.35,Launch Week
62521,247684,20230815,9,19512,2,1,1,101.96,101.96,3.06,98.9,44.32,54.58,Launch Week
62522,247685,20230815,9,19933,2,1,1,101.96,101.96,0.0,101.96,45.61,56.35,Launch Week
62523,247686,20230815,10,19519,2,1,1,93.96,93.96,3.76,90.2,41.76,48.44,Launch Week
62524,247687,20230815,17,21994,2,2,1,95.96,95.96,6.72,89.24,41.55,47.7,Launch Week
62525,247688,20230815,77,15953,2,2,2,22.54,45.08,0.0,45.08,10.39,24.3,None
62526,247689,20230815,22,24514,2,2,1,93.96,93.96,5.64,88.32,42.12,46.2,Launch Week
62527,247690,20230815,99,8174,2,2,1,38.22,38.22,0.0,38.22,16.52,21.7,None
62528,247691,20230815,2,27042,2,2,1,95.96,95.96,3.84,92.12,41.82,50.3,Launch Week
62529,247691,20230815,96,27042,2,2,1,40.18,40.18,0.0,40.18,17.43,22.75,None
62530,247692,20230815,11,14122,3,1,1,93.02,93.02,2.79,90.23,42.98,47.26,Launch Week
62531,247692,20230815,56,14122,3,1,1,106.4,106.4,0.0,106.4,54.75,51.65,None
62532,247693,20230815,9,4934,3,1,1,98.84,98.84,5.93,92.91,44.46,48.45,Launch Week
62533,247694,20230815,99,21027,3,1,1,37.05,37.05,1.11,35.94,16.52,19.42,Loyalty Offer
62534,247695,20230815,74,7839,3,1,1,22.8,22.8,0.0,22.8,11.0,11.8,None
62535,247696,20230815,66,1064,3,2,1,37.05,37.05,1.11,35.94,19.76,16.18,Loyalty Offer
62536,247696,20230815,49,1064,3,2,1,141.55,141.55,0.0,141.55,71.11,70.44,None
62537,247697,20230815,77,14528,3,2,1,21.85,21.85,0.0,21.85,10.63,11.22,None
62538,247698,20230815,10,19756,3,2,1,91.09,91.09,0.0,91.09,41.53,49.55,Launch Week
62539,247699,20230815,73,832,3,2,1,19.95,19.95,0.6,19.35,9.85,9.5,Loyalty Offer
62540,247700,20230815,22,21881,4,1,1,105.47,105.47,0.0,105.47,41.89,63.58,Launch Week
62541,247700,20230815,8,21881,4,1,2,107.71,215.42,0.0,215.42,42.19,131.05,Launch Week
62542,247701,20230815,87,3464,4,1,1,16.5,16.5,0.0,16.5,6.83,9.67,None
62543,247702,20230815,20,18248,4,1,1,107.71,107.71,0.0,107.71,42.33,65.38,Launch Week
62544,247702,20230815,4,18248,4,1,1,105.47,105.47,0.0,105.47,40.88,64.59,Launch Week
62545,247703,20230815,83,22676,4,2,1,12.1,12.1,0.0,12.1,4.96,7.14,None
62546,247703,20230815,69,22676,4,2,1,104.5,104.5,0.0,104.5,47.17,57.33,None
62547,247703,20230815,88,22676,4,2,1,15.4,15.4,0.0,15.4,6.5,8.9,None
62548,247704,20230815,6,2359,4,2,1,114.44,114.44,0.0,114.44,44.61,69.83,Launch Week
62549,247705,20230815,57,29689,4,2,1,211.2,211.2,0.0,211.2,92.8,118.4,None
62550,247706,20230815,63,28880,4,2,1,34.1,34.1,0.0,34.1,15.42,18.68,None
62551,247707,20230815,78,24777,5,1,1,11.04,11.04,0.0,11.04,5.42,5.62,None
62552,247708,20230815,11,27795,5,1,1,90.09,90.09,3.6,86.48,42.64,43.85,Launch Week
62553,247709,20230815,52,27800,5,1,1,121.44,121.44,0.0,121.44,63.99,57.45,None
62554,247710,20230815,14,12755,5,1,1,90.09,90.09,2.7,87.38,43.04,44.35,Launch Week
62555,247711,20230815,15,13016,5,2,1,95.72,95.72,0.0,95.72,44.66,51.06,Launch Week
62556,247712,20230815,79,7983,5,2,1,14.72,14.72,0.0,14.72,7.23,7.49,None
62557,247713,20230815,55,29763,5,2,1,115.0,115.0,0.0,115.0,59.7,55.3,None
62558,247714,20230815,26,10532,6,1,1,86.17,86.17,3.45,82.72,42.39,40.34,Launch Week
62559,247714,20230815,56,10532,6,1,1,98.56,98.56,0.0,98.56,53.95,44.61,None
62560,247715,20230815,16,4055,6,1,1,84.37,84.37,5.91,78.47,41.09,37.38,Launch Week
62561,247715,20230815,52,4055,6,1,1,116.16,116.16,0.0,116.16,63.97,52.19,None
62562,247716,20230815,65,2596,6,2,1,15.84,15.84,0.0,15.84,8.92,6.92,None
62563,247716,20230815,20,2596,6,2,1,86.17,86.17,5.17,81.0,41.4,39.6,Launch Week
62564,247717,20230815,67,11489,6,2,1,65.12,65.12,0.0,65.12,37.14,27.98,None
62565,247717,20230815,18,11489,6,2,2,91.56,183.11,7.32,175.79,45.31,85.16,Launch Week
62566,247718,20230815,27,26080,7,1,1,109.24,109.24,0.0,109.24,45.68,63.57,Launch Week
62567,247718,20230815,83,26080,7,1,1,11.55,11.55,0.0,11.55,5.07,6.48,None
62568,247718,20230815,28,26080,7,1,1,100.67,100.67,4.03,96.65,41.59,55.06,Launch Week
62569,247719,20230815,21,5062,7,1,1,109.24,109.24,0.0,109.24,45.21,64.03,Launch Week
62570,247719,20230815,49,5062,7,1,1,156.45,156.45,0.0,156.45,71.05,85.4,None
62571,247720,20230815,9,5083,7,1,1,109.24,109.24,0.0,109.24,44.05,65.19,Launch Week
62572,247721,20230815,58,10453,7,1,1,161.7,161.7,0.0,161.7,73.56,88.14,None
62573,247722,20230815,7,5189,7,2,1,100.67,100.67,4.03,96.65,41.12,55.53,Launch Week
62574,247723,20230815,86,14624,7,2,1,18.9,18.9,0.0,18.9,8.23,10.67,None
62575,247724,20230815,78,21528,7,2,1,12.6,12.6,0.0,12.6,5.46,7.14,None
62576,247725,20230815,6,10239,7,2,1,109.24,109.24,3.28,105.96,44.95,61.01,Launch Week
62577,247726,20230815,79,4905,7,2,1,16.8,16.8,0.0,16.8,7.44,9.36,None
62578,247727,20230815,56,3527,8,1,1,100.8,100.8,0.0,100.8,54.66,46.14,None
62579,247728,20230815,8,15602,8,1,1,88.13,88.13,0.0,88.13,42.06,46.07,Launch Week
62580,247729,20230815,84,21746,8,1,1,29.7,29.7,0.89,28.81,15.16,13.65,Loyalty Offer
62581,247730,20230815,56,18625,8,2,1,100.8,100.8,0.0,100.8,53.87,46.93,None
62582,247731,20230815,78,21131,8,2,1,10.8,10.8,0.0,10.8,5.59,5.21,None
62583,247732,20230816,5,16078,1,1,1,97.92,97.92,0.0,97.92,41.54,56.38,Launch Week
62584,247733,20230816,93,1191,1,1,1,24.0,24.0,0.0,24.0,10.08,13.92,None
62585,247734,20230816,47,12541,1,1,1,165.0,165.0,0.0,165.0,78.81,86.19,None
62586,247735,20230816,20,19501,1,1,1,97.92,97.92,5.88,92.04,42.65,49.4,Launch Week
62587,247735,20230816,67,19501,1,1,1,74.0,74.0,0.0,74.0,37.52,36.48,None
62588,247736,20230816,93,19424,1,1,1,24.0,24.0,0.0,24.0,10.28,13.72,None
62589,247737,20230816,51,5843,1,2,1,118.0,118.0,0.0,118.0,56.18,61.82,None
62590,247738,20230816,13,11391,1,2,1,95.88,95.88,0.0,95.88,41.54,54.34,Launch Week
62591,247739,20230816,75,5815,1,2,1,19.0,19.0,0.0,19.0,8.62,10.38,None
62592,247740,20230816,51,27377,1,2,1,118.0,118.0,3.54,114.46,56.66,57.8,Loyalty Offer
62593,247741,20230816,2,13943,1,2,2,97.92,195.84,0.0,195.84,42.33,111.18,Launch Week
62594,247742,20230816,12,24304,1,2,1,104.04,104.04,4.16,99.88,44.47,55.41,Launch Week
62595,247743,20230816,55,2209,2,1,1,122.5,122.5,0.0,122.5,60.46,62.04,None
62596,247744,20230816,6,17868,2,1,1,101.96,101.96,4.08,97.88,44.78,53.1,Launch Week
62597,247745,20230816,50,1134,2,1,1,155.82,155.82,0.0,155.82,75.7,80.12,None
62598,247746,20230816,48,29474,2,1,1,174.44,174.44,0.0,174.44,85.64,88.8,None
62599,247747,20230816,50,28735,2,1,1,155.82,155.82,0.0,155.82,77.23,78.59,None
62600,247748,20230816,50,630,2,2,1,155.82,155.82,0.0,155.82,76.42,79.4,None
62601,247748,20230816,75,630,2,2,1,18.62,18.62,0.56,18.06,8.73,9.33,Loyalty Offer
62602,247749,20230816,5,27940,2,2,1,95.96,95.96,3.84,92.12,42.08,50.04,Launch Week
62603,247749,20230816,19,27940,2,2,1,93.96,93.96,2.82,91.14,41.53,49.62,Launch Week
62604,247749,20230816,47,27940,2,2,1,161.7,161.7,0.0,161.7,79.3,82.4,None
62605,247750,20230816,47,28051,2,2,1,161.7,161.7,0.0,161.7,78.84,82.86,None
62606,247751,20230816,48,23147,2,2,2,174.44,348.88,0.0,348.88,85.02,178.85,None
62607,247752,20230816,5,4531,2,2,1,95.96,95.96,0.0,95.96,42.5,53.46,Launch Week
62608,247752,20230816,92,4531,2,2,1,56.84,56.84,0.0,56.84,23.91,32.93,None
62609,247752,20230816,91,4531,2,2,1,44.1,44.1,0.0,44.1,18.97,25.13,None
62610,247753,20230816,27,2571,3,1,1,98.84,98.84,3.95,94.88,45.76,49.12,Launch Week
62611,247753,20230816,77,2571,3,1,1,21.85,21.85,0.0,21.85,10.54,11.31,None
62612,247754,20230816,6,24963,3,1,1,98.84,98.84,0.0,98.84,45.36,53.48,Launch Week
62613,247755,20230816,65,4516,3,1,1,17.1,17.1,0.0,17.1,8.82,8.28,None
62614,247756,20230816,22,1842,3,1,1,91.09,91.09,0.0,91.09,40.8,50.29,Launch Week
62615,247756,20230816,99,1842,3,1,2,37.05,74.1,0.0,74.1,16.2,41.7,None
62616,247757,20230816,51,4785,3,1,1,112.1,112.1,0.0,112.1,56.0,56.1,None
62617,247758,20230816,50,8244,3,2,1,151.05,151.05,0.0,151.05,77.15,73.9,None
62618,247759,20230816,87,14755,3,2,1,14.25,14.25,0.0,14.25,6.85,7.4,None
62619,247759,20230816,27,14755,3,2,1,98.84,98.84,5.93,92.91,45.02,47.89,Launch Week
62620,247759,20230816,28,14755,3,2,1,91.09,91.09,0.0,91.09,42.17,48.92,Launch Week
62621,247760,20230816,71,5524,3,2,1,24.7,24.7,0.0,24.7,11.9,12.8,None
62622,247761,20230816,26,23290,3,2,1,93.02,93.02,0.0,93.02,42.59,50.43,Launch Week
62623,247761,20230816,100,23290,3,2,1,83.6,83.6,0.0,83.6,37.44,46.16,None
62624,247761,20230816,50,23290,3,2,1,151.05,151.05,0.0,151.05,76.63,74.42,None
62625,247762,20230816,71,4689,4,1,2,28.6,57.2,0.0,57.2,11.9,33.4,None
62626,247763,20230816,97,3438,4,1,1,29.7,29.7,0.89,28.81,11.51,17.3,Loyalty Offer
62627,247764,20230816,13,27407,4,1,1,105.47,105.47,9.49,95.98,40.69,55.29,Launch Week
62628,247764,20230816,57,27407,4,1,1,211.2,211.2,6.34,204.86,91.55,113.31,Loyalty Offer
62629,247765,20230816,24,28876,4,1,1,114.44,114.44,6.87,107.58,44.66,62.92,Launch Week
62630,247765,20230816,23,28876,4,1,1,107.71,107.71,0.0,107.71,42.6,65.12,Launch Week
62631,247766,20230816,72,28353,4,2,1,30.8,30.8,0.0,30.8,12.63,18.17,None
62632,247767,20230816,21,25692,4,2,1,114.44,114.44,3.43,111.01,45.41,65.6,Launch Week
62633,247768,20230816,67,850,4,2,1,81.4,81.4,0.0,81.4,36.75,44.65,None
62634,247768,20230816,55,850,4,2,1,137.5,137.5,0.0,137.5,60.66,76.84,None
62635,247769,20230816,30,25543,5,1,1,95.72,95.72,3.83,91.89,44.61,47.27,Launch Week
62636,247770,20230816,100,23875,5,1,1,80.96,80.96,0.0,80.96,37.04,43.92,None
62637,247771,20230816,49,18215,5,1,1,137.08,137.08,0.0,137.08,72.04,65.04,None
62638,247771,20230816,22,18215,5,1,1,88.21,88.21,0.0,88.21,41.83,46.38,Launch Week
62639,247771,20230816,24,18215,5,1,1,95.72,95.72,0.0,95.72,44.54,51.18,Launch Week
62640,247772,20230816,5,29170,5,1,1,90.09,90.09,5.41,84.68,42.4,42.28,Launch Week
62641,247772,20230816,16,29170,5,1,1,88.21,88.21,0.0,88.21,41.0,47.21,Launch Week
62642,247772,20230816,54,29170,5,1,1,130.64,130.64,0.0,130.64,68.62,62.02,None
62643,247773,20230816,14,46,5,2,1,90.09,90.09,0.0,90.09,42.65,47.43,Launch Week
62644,247774,20230816,53,28818,5,2,1,170.2,170.2,0.0,170.2,87.98,82.22,None
62645,247775,20230816,90,14501,6,1,1,28.16,28.16,0.0,28.16,13.38,14.78,None
62646,247776,20230816,18,29671,6,1,2,91.56,183.11,5.49,177.62,45.04,87.54,Launch Week
62647,247777,20230816,18,19806,6,2,1,91.56,91.56,5.49,86.06,44.42,41.64,Launch Week
62648,247778,20230816,66,5889,6,2,1,34.32,34.32,0.0,34.32,19.35,14.97,None
62649,247778,20230816,97,5889,6,2,1,23.76,23.76,0.0,23.76,11.46,12.3,None
62650,247778,20230816,55,5889,6,2,1,110.0,110.0,0.0,110.0,59.73,50.27,None
62651,247779,20230816,9,19080,7,1,1,109.24,109.24,9.83,99.41,45.33,54.08,Launch Week
62652,247780,20230816,58,25382,7,1,1,161.7,161.7,0.0,161.7,74.43,87.27,None
62653,247781,20230816,90,11876,7,1,1,33.6,33.6,0.0,33.6,13.64,19.96,None
62654,247781,20230816,67,11876,7,1,1,77.7,77.7,0.0,77.7,36.64,41.06,None
62655,247782,20230816,58,4755,7,1,1,161.7,161.7,0.0,161.7,74.1,87.6,None
62656,247782,20230816,55,4755,7,1,2,131.25,262.5,0.0,262.5,59.22,144.07,None
62657,247783,20230816,93,6772,7,2,1,25.2,25.2,0.0,25.2,10.14,15.06,None
62658,247784,20230816,25,4566,7,2,1,100.67,100.67,4.03,96.65,42.12,54.53,Launch Week
62659,247784,20230816,59,4566,7,2,1,23.1,23.1,0.0,23.1,10.82,12.28,None
62660,247785,20230816,72,9226,7,2,3,29.4,88.2,0.0,88.2,12.8,49.81,None
62661,247786,20230816,24,3509,7,2,1,109.24,109.24,4.37,104.87,45.13,59.75,Launch Week
62662,247787,20230816,63,12972,7,2,1,32.55,32.55,0.0,32.55,15.61,16.94,None
62663,247788,20230816,86,23507,8,1,1,16.2,16.2,0.0,16.2,8.42,7.78,None
62664,247789,20230816,63,10311,8,1,2,27.9,55.8,0.0,55.8,15.76,24.28,None
62665,247789,20230816,12,10311,8,1,1,93.64,93.64,0.0,93.64,44.94,48.69,Launch Week
62666,247790,20230816,9,12894,8,2,1,93.64,93.64,3.75,89.89,45.45,44.44,Launch Week
62667,247791,20230816,22,19292,8,2,1,86.29,86.29,3.45,82.84,40.55,42.29,Launch Week
62668,247792,20230817,68,3577,1,1,1,29.0,29.0,0.0,29.0,14.44,14.56,None
62669,247793,20230817,56,28101,1,1,1,112.0,112.0,3.36,108.64,52.76,55.88,Loyalty Offer
62670,247794,20230817,87,29184,1,1,1,15.0,15.0,0.0,15.0,6.95,8.05,None
62671,247795,20230817,79,24269,1,1,1,16.0,16.0,0.0,16.0,7.27,8.73,None
62672,247796,20230817,2,20028,1,1,1,97.92,97.92,2.94,94.98,41.71,53.27,Launch Week
62673,247797,20230817,50,2204,1,1,1,159.0,159.0,0.0,159.0,75.83,83.17,None
62674,247798,20230817,73,8532,1,2,1,21.0,21.0,0.0,21.0,9.47,11.53,None
62675,247798,20230817,5,8532,1,2,1,97.92,97.92,3.92,94.0,42.81,51.19,Launch Week
62676,247799,20230817,2,20873,1,2,1,97.92,97.92,0.0,97.92,42.91,55.01,Launch Week
62677,247800,20230817,90,13543,1,2,1,32.0,32.0,0.0,32.0,13.33,18.67,None
62678,247801,20230817,53,1039,1,2,1,185.0,185.0,0.0,185.0,89.4,95.6,None
62679,247802,20230817,63,10561,1,2,1,31.0,31.0,0.0,31.0,15.38,15.62,None
62680,247802,20230817,47,10561,1,2,1,165.0,165.0,0.0,165.0,78.7,86.3,None
62681,247803,20230817,4,4975,2,1,1,93.96,93.96,0.0,93.96,40.82,53.14,Launch Week
62682,247803,20230817,59,4975,2,1,1,21.56,21.56,0.0,21.56,10.95,10.61,None
62683,247804,20230817,55,5701,2,1,1,122.5,122.5,0.0,122.5,59.48,63.02,None
62684,247805,20230817,29,25770,2,1,1,95.96,95.96,0.0,95.96,42.27,53.69,Launch Week
62685,247805,20230817,2,25770,2,1,2,95.96,191.92,7.68,184.25,41.78,100.69,Launch Week
62686,247805,20230817,56,25770,2,1,1,109.76,109.76,0.0,109.76,54.61,55.15,None
62687,247806,20230817,27,29518,2,1,1,101.96,101.96,0.0,101.96,44.33,57.63,Launch Week
62688,247807,20230817,49,642,2,2,1,146.02,146.02,0.0,146.02,71.21,74.81,None
62689,247807,20230817,5,642,2,2,1,95.96,95.96,0.0,95.96,42.9,53.06,Launch Week
62690,247808,20230817,97,6999,2,2,1,26.46,26.46,0.0,26.46,11.44,15.02,None
62691,247809,20230817,83,13130,2,2,1,10.78,10.78,0.0,10.78,5.03,5.75,None
62692,247810,20230817,57,22943,2,2,1,188.16,188.16,0.0,188.16,93.79,94.37,None
62693,247811,20230817,9,7745,3,1,1,98.84,98.84,2.97,95.87,44.56,51.32,Launch Week
62694,247812,20230817,63,14389,3,1,1,29.45,29.45,0.0,29.45,15.61,13.84,None
62695,247813,20230817,12,15234,3,1,1,98.84,98.84,3.95,94.88,44.17,50.72,Launch Week
62696,247814,20230817,99,3876,3,1,1,37.05,37.05,0.0,37.05,16.32,20.73,None
62697,247815,20230817,50,1771,3,2,1,151.05,151.05,0.0,151.05,77.5,73.55,None
62698,247816,20230817,56,5416,3,2,1,106.4,106.4,0.0,106.4,53.06,53.34,None
62699,247817,20230817,18,131,3,2,1,98.84,98.84,3.95,94.88,45.17,49.71,Launch Week
62700,247818,20230817,51,22797,3,2,2,112.1,224.2,0.0,224.2,56.14,111.91,None
62701,247819,20230817,10,21644,4,1,1,105.47,105.47,0.0,105.47,42.01,63.46,Launch Week
62702,247819,20230817,21,21644,4,1,1,114.44,114.44,6.87,107.58,44.03,63.55,Launch Week
62703,247820,20230817,82,6381,4,1,1,31.9,31.9,0.0,31.9,13.59,18.31,None
62704,247821,20230817,48,19824,4,1,2,195.8,391.6,0.0,391.6,84.49,222.61,None
62705,247822,20230817,23,25108,4,1,1,107.71,107.71,6.46,101.25,42.7,58.55,Launch Week
62706,247823,20230817,16,1543,4,2,1,105.47,105.47,0.0,105.47,41.96,63.51,Launch Week
62707,247824,20230817,77,24417,4,2,1,25.3,25.3,0.0,25.3,10.49,14.81,None
62708,247825,20230817,25,11177,4,2,1,105.47,105.47,6.33,99.14,41.97,57.17,Launch Week
62709,247826,20230817,51,16961,4,2,1,129.8,129.8,0.0,129.8,56.8,73.0,None
62710,247827,20230817,97,19898,5,1,1,24.84,24.84,0.0,24.84,11.45,13.39,None
62711,247828,20230817,48,15975,5,1,1,163.76,163.76,0.0,163.76,85.83,77.93,None
62712,247829,20230817,79,3556,5,1,1,14.72,14.72,0.0,14.72,7.28,7.44,None
62713,247830,20230817,91,7553,5,1,2,41.4,82.8,0.0,82.8,19.25,44.29,None
62714,247831,20230817,55,24553,5,2,1,115.0,115.0,0.0,115.0,60.73,54.27,None
62715,247831,20230817,27,24553,5,2,1,95.72,95.72,0.0,95.72,44.81,50.91,Launch Week
62716,247832,20230817,94,4149,5,2,1,34.04,34.04,0.0,34.04,15.65,18.39,None
62717,247832,20230817,75,4149,5,2,3,17.48,52.44,1.57,50.87,8.57,25.17,Loyalty Offer
62718,247833,20230817,90,27766,5,2,1,29.44,29.44,0.0,29.44,13.42,16.02,None
62719,247834,20230817,3,3380,5,2,1,95.72,95.72,0.0,95.72,44.99,50.73,Launch Week
62720,247835,20230817,48,1081,6,1,1,156.64,156.64,0.0,156.64,85.48,71.16,None
62721,247836,20230817,10,17725,6,1,1,84.37,84.37,0.0,84.37,40.54,43.84,Launch Week
62722,247836,20230817,47,17725,6,1,1,145.2,145.2,0.0,145.2,80.33,64.87,None
62723,247837,20230817,50,22856,6,2,1,139.92,139.92,0.0,139.92,75.53,64.39,None
62724,247838,20230817,57,23865,6,2,1,168.96,168.96,0.0,168.96,90.76,78.2,None
62725,247839,20230817,11,28763,7,1,1,102.82,102.82,0.0,102.82,42.78,60.03,Launch Week
62726,247840,20230817,17,11344,7,1,1,102.82,102.82,6.17,96.65,42.22,54.43,Launch Week
62727,247841,20230817,3,1912,7,1,1,109.24,109.24,6.55,102.69,45.0,57.69,Launch Week
62728,247842,20230817,81,428,7,1,3,28.35,85.05,0.0,85.05,12.32,48.08,None
62729,247843,20230817,80,7594,7,2,1,21.0,21.0,0.0,21.0,9.16,11.84,None
62730,247844,20230817,11,12380,7,2,1,102.82,102.82,4.11,98.7,42.43,56.28,Launch Week
62731,247845,20230817,52,18640,7,2,1,138.6,138.6,4.16,134.44,63.3,71.15,Loyalty Offer
62732,247846,20230817,66,10875,7,2,1,40.95,40.95,0.0,40.95,19.35,21.6,None
62733,247847,20230817,75,12293,8,1,3,17.1,51.3,1.54,49.76,8.84,23.25,Loyalty Offer
62734,247848,20230817,92,2964,8,1,1,52.2,52.2,1.57,50.63,24.67,25.96,Loyalty Offer
62735,247849,20230817,60,1701,8,2,1,30.6,30.6,0.0,30.6,17.08,13.52,None
62736,247849,20230817,98,1701,8,2,1,30.6,30.6,0.0,30.6,14.31,16.29,None
62737,247850,20230817,95,8282,8,2,1,62.1,62.1,0.0,62.1,29.08,33.02,None
62738,247850,20230817,54,8282,8,2,1,127.8,127.8,0.0,127.8,69.32,58.48,None
62739,247851,20230818,54,9153,1,1,1,142.0,142.0,0.0,142.0,67.92,74.08,None
62740,247852,20230818,78,28238,1,1,1,12.0,12.0,0.0,12.0,5.56,6.44,None
62741,247852,20230818,73,28238,1,1,1,21.0,21.0,0.0,21.0,9.51,11.49,None
62742,247853,20230818,89,11721,1,1,1,18.0,18.0,0.0,18.0,7.46,10.54,None
62743,247854,20230818,48,19382,1,1,1,178.0,178.0,0.0,178.0,86.01,91.99,None
62744,247855,20230818,17,18853,1,1,1,97.92,97.92,0.0,97.92,41.82,56.1,Launch Week
62745,247856,20230818,48,8604,1,1,1,178.0,178.0,0.0,178.0,85.94,92.06,None
62746,247856,20230818,54,8604,1,1,1,142.0,142.0,0.0,142.0,69.21,72.79,None
62747,247857,20230818,62,12083,1,2,1,28.0,28.0,0.0,28.0,13.87,14.13,None
62748,247858,20230818,22,11522,1,2,1,95.88,95.88,3.84,92.04,40.56,51.49,Launch Week
62749,247859,20230818,67,21860,1,2,1,74.0,74.0,0.0,74.0,37.42,36.58,None
62750,247859,20230818,10,21860,1,2,1,95.88,95.88,0.0,95.88,41.39,54.49,Launch Week
62751,247860,20230818,22,12830,1,2,1,95.88,95.88,0.0,95.88,41.3,54.58,Launch Week
62752,247861,20230818,51,21109,1,2,1,118.0,118.0,0.0,118.0,56.31,61.69,None
62753,247861,20230818,74,21109,1,2,2,24.0,48.0,0.0,48.0,11.11,25.79,None
62754,247862,20230818,57,27160,1,2,1,192.0,192.0,0.0,192.0,90.5,101.5,None
62755,247862,20230818,24,27160,1,2,1,104.04,104.04,0.0,104.04,45.72,58.32,Launch Week
62756,247863,20230818,64,9290,2,1,1,77.42,77.42,0.0,77.42,40.21,37.21,None
62757,247864,20230818,26,6197,2,1,1,95.96,95.96,0.0,95.96,41.67,54.29,Launch Week
62758,247865,20230818,48,6887,2,1,1,174.44,174.44,5.23,169.21,85.56,83.65,Loyalty Offer
62759,247866,20230818,18,12702,2,1,1,101.96,101.96,0.0,101.96,44.82,57.14,Launch Week
62760,247866,20230818,51,12702,2,1,1,115.64,115.64,0.0,115.64,55.54,60.1,None
62761,247867,20230818,96,21771,2,1,1,40.18,40.18,0.0,40.18,17.08,23.1,None
62762,247868,20230818,9,7809,2,2,2,101.96,203.92,8.16,195.76,44.92,105.92,Launch Week
62763,247869,20230818,16,966,2,2,1,93.96,93.96,3.76,90.2,41.56,48.65,Launch Week
62764,247870,20230818,2,24846,2,2,1,95.96,95.96,0.0,95.96,42.68,53.28,Launch Week
62765,247871,20230818,17,9981,2,2,1,95.96,95.96,0.0,95.96,41.9,54.06,Launch Week
62766,247872,20230818,73,28859,3,1,1,19.95,19.95,0.0,19.95,9.83,10.12,None
62767,247873,20230818,86,21179,3,1,3,17.1,51.3,0.0,51.3,8.44,25.99,None
62768,247874,20230818,62,16504,3,1,1,26.6,26.6,0.0,26.6,13.85,12.75,None
62769,247875,20230818,22,7378,3,1,1,91.09,91.09,0.0,91.09,41.11,49.98,Launch Week
62770,247876,20230818,12,11977,3,2,1,98.84,98.84,5.93,92.91,44.68,48.22,Launch Week
62771,247877,20230818,92,13760,3,2,1,55.1,55.1,1.65,53.45,24.2,29.24,Loyalty Offer
62772,247878,20230818,50,6202,3,2,1,151.05,151.05,4.53,146.52,76.23,70.29,Loyalty Offer
62773,247878,20230818,57,6202,3,2,1,182.4,182.4,0.0,182.4,93.37,89.03,None
62774,247879,20230818,14,5199,3,2,1,93.02,93.02,0.0,93.02,42.48,50.54,Launch Week
62775,247880,20230818,28,15611,4,1,1,105.47,105.47,0.0,105.47,40.88,64.58,Launch Week
62776,247881,20230818,9,9112,4,1,1,114.44,114.44,0.0,114.44,45.33,69.12,Launch Week
62777,247881,20230818,73,9112,4,1,1,23.1,23.1,0.0,23.1,9.64,13.46,None
62778,247882,20230818,14,23585,4,1,1,107.71,107.71,0.0,107.71,41.74,65.97,Launch Week
62779,247883,20230818,50,16621,4,1,1,174.9,174.9,0.0,174.9,77.44,97.46,None
62780,247883,20230818,91,16621,4,1,1,49.5,49.5,0.0,49.5,18.76,30.74,None
62781,247884,20230818,76,6390,4,1,2,38.5,77.0,0.0,77.0,16.28,44.43,None
62782,247885,20230818,58,7771,4,2,1,169.4,169.4,0.0,169.4,73.75,95.65,None
62783,247886,20230818,4,17222,4,2,1,105.47,105.47,6.33,99.14,41.58,57.56,Launch Week
62784,247887,20230818,4,9655,4,2,1,105.47,105.47,7.38,98.09,42.02,56.07,Launch Week
62785,247888,20230818,63,13905,4,2,1,34.1,34.1,0.0,34.1,15.63,18.47,None
62786,247889,20230818,8,28443,5,1,1,90.09,90.09,0.0,90.09,42.02,48.07,Launch Week
62787,247890,20230818,13,10138,5,1,1,88.21,88.21,0.0,88.21,41.18,47.03,Launch Week
62788,247891,20230818,99,4194,5,1,1,35.88,35.88,0.0,35.88,16.47,19.41,None
62789,247892,20230818,1,26319,5,1,1,88.21,88.21,0.0,88.21,41.74,46.47,Launch Week
62790,247893,20230818,88,17506,5,2,1,12.88,12.88,0.0,12.88,6.34,6.54,None
62791,247894,20230818,100,22528,5,2,1,80.96,80.96,0.0,80.96,37.01,43.95,None
62792,247894,20230818,29,22528,5,2,1,90.09,90.09,0.0,90.09,41.98,48.1,Launch Week
62793,247894,20230818,88,22528,5,2,3,12.88,38.64,0.0,38.64,6.45,19.3,None
